date,game,minimum,decision,confidence,actual_total,went_over,result,reasoning,month
2024-10-22,New York Knicks @ Boston Celtics,217.0,NO,61,241,True,SKIPPED,Elite offense (119.5) | Average pace (96.2) | Both teams neutral form | Moderate buffer (15.1) | Both teams rested (99+ days),2024-10
2025-04-04,Dallas Mavericks @ Los Angeles Clippers,212.0,NO,62,205,False,SKIPPED,Strong offense (114.9) | Above average pace (98.3) | Dallas Mavericks hot (HOT) | Moderate buffer (15.1) | Both teams rested (2+ days),2025-04
2025-04-04,New Orleans Pelicans @ Los Angeles Lakers,208.0,NO,47,232,True,SKIPPED,Above-avg offense (113.2) | Above average pace (98.3) | Los Angeles Lakers hot (HOT) | Moderate buffer (15.2) | Los Angeles Lakers on back-to-back,2025-04
2025-04-04,Cleveland Cavaliers @ San Antonio Spurs,221.0,NO,67,227,True,SKIPPED,Elite offense (118.1) | Above average pace (99.5) | Cleveland Cavaliers hot (HOT) | Tight buffer (14.8) | Both teams rested (2+ days),2025-04
2025-04-04,Utah Jazz @ Indiana Pacers,214.5,NO,47,252,True,SKIPPED,Above-avg offense (113.8) | Above average pace (100.0) | Utah Jazz hot (HOT) | Tight buffer (14.8) | Both teams rested (2+ days),2025-04
2025-04-04,Oklahoma City Thunder @ Houston Rockets,220.0,NO,67,236,True,SKIPPED,Elite offense (117.8) | Above average pace (99.3) | Houston Rockets hot (WARM) | Tight buffer (14.8) | Both teams rested (2+ days),2025-04
2025-04-04,Phoenix Suns @ Boston Celtics,215.0,NO,60,226,True,SKIPPED,Elite offense (118.4) | Average pace (96.4) | Boston Celtics hot (HOT) | Tight buffer (14.9) | Both teams rested (3+ days),2025-04
2025-04-04,Portland Trail Blazers @ Chicago Bulls,213.5,NO,45,231,True,SKIPPED,Above-avg offense (112.9) | Fast pace (100.8) | Chicago Bulls cold (scoring slump) | Moderate buffer (15.2) | Portland Trail Blazers on back-to-back,2025-04
2025-04-04,Sacramento Kings @ Charlotte Hornets,206.0,NO,40,227,True,SKIPPED,Above-avg offense (112.0) | Average pace (97.9) | Charlotte Hornets hot (HOT) | Tight buffer (14.8) | Both teams rested (2+ days),2025-04
2025-04-04,Denver Nuggets @ Golden State Warriors,219.5,NO,55,222,True,SKIPPED,Elite offense (117.5) | Above average pace (99.2) | Denver Nuggets cold (scoring slump) | Moderate buffer (15.1) | Golden State Warriors on back-to-back,2025-04
2025-04-04,Detroit Pistons @ Toronto Raptors,211.5,NO,42,222,True,SKIPPED,Above-avg offense (112.8) | Above average pace (99.8) | Toronto Raptors hot (HOT) | Tight buffer (14.9) | Toronto Raptors on back-to-back,2025-04
2025-04-05,Minnesota Timberwolves @ Philadelphia 76ers,209.0,NO,46,223,True,SKIPPED,Strong offense (114.2) | Average pace (97.3) | Both teams neutral form | Tight buffer (14.9) | Both teams rested (2+ days),2025-04
2025-04-05,Dallas Mavericks @ Los Angeles Clippers,212.0,NO,52,239,True,SKIPPED,Strong offense (114.9) | Above average pace (98.3) | Dallas Mavericks hot (HOT) | Moderate buffer (15.1) | Both teams on back-to-back (fatigued),2025-04
2025-04-05,Milwaukee Bucks @ Miami Heat,211.0,NO,55,236,True,SKIPPED,Strong offense (114.7) | Average pace (97.8) | Milwaukee Bucks hot (HOT) | Moderate buffer (15.1) | Both teams rested (2+ days),2025-04
2025-04-05,New York Knicks @ Atlanta Hawks,219.0,NO,72,226,True,SKIPPED,Elite offense (116.5) | Above average pace (99.7) | New York Knicks hot (WARM) | Moderate buffer (15.0) | Both teams rested (3+ days),2025-04
2025-04-05,Memphis Grizzlies @ Detroit Pistons,222.0,NO,73,212,False,SKIPPED,Elite offense (116.3) | Fast pace (101.5) | Both teams neutral form | Moderate buffer (15.2) | Detroit Pistons on back-to-back,2025-04
2025-04-06,Milwaukee Bucks @ New Orleans Pelicans,210.5,NO,42,218,True,SKIPPED,Above-avg offense (113.2) | Above average pace (99.2) | Milwaukee Bucks hot (HOT) | Tight buffer (14.8) | Milwaukee Bucks on back-to-back,2025-04
2025-04-06,Houston Rockets @ Golden State Warriors,213.0,NO,62,202,False,SKIPPED,Strong offense (115.2) | Above average pace (98.7) | Houston Rockets hot (WARM) | Moderate buffer (15.1) | Both teams rested (2+ days),2025-04
2025-04-06,Indiana Pacers @ Denver Nuggets,223.0,NO,60,245,True,SKIPPED,Elite offense (118.2) | Above average pace (99.8) | Denver Nuggets cold (scoring slump) | Moderate buffer (15.2) | Both teams rested (2+ days),2025-04
2025-04-06,Phoenix Suns @ New York Knicks,214.5,NO,55,210,False,SKIPPED,Elite offense (117.3) | Average pace (96.9) | New York Knicks hot (WARM) | Tight buffer (14.9) | New York Knicks on back-to-back,2025-04
2025-04-06,San Antonio Spurs @ Portland Trail Blazers,210.0,NO,43,229,True,SKIPPED,Above-avg offense (113.1) | Above average pace (99.0) | Both teams neutral form | Tight buffer (14.8) | Both teams rested (2+ days),2025-04
2025-04-06,Sacramento Kings @ Cleveland Cavaliers,222.5,NO,72,233,True,SKIPPED,Elite offense (119.2) | Above average pace (99.0) | Cleveland Cavaliers hot (HOT) | Moderate buffer (15.1) | Both teams rested (2+ days),2025-04
2025-04-06,Utah Jazz @ Atlanta Hawks,215.0,NO,57,281,True,SKIPPED,Above-avg offense (112.9) | Fast pace (101.3) | Utah Jazz hot (HOT) | Moderate buffer (15.1) | Atlanta Hawks on back-to-back,2025-04
2025-04-06,Los Angeles Lakers @ Oklahoma City Thunder,219.0,NO,67,225,True,SKIPPED,Elite offense (118.1) | Above average pace (98.8) | Los Angeles Lakers hot (HOT) | Tight buffer (14.9) | Both teams rested (2+ days),2025-04
2025-04-06,Toronto Raptors @ Brooklyn Nets,201.0,NO,50,229,True,SKIPPED,Weak offense (109.5) | Above average pace (98.1) | Both teams hot (HOT/WARM) | Moderate buffer (15.0) | Both teams rested (2+ days),2025-04
2025-04-06,Chicago Bulls @ Charlotte Hornets,208.0,NO,47,248,True,SKIPPED,Weak offense (110.7) | Fast pace (100.2) | Charlotte Hornets hot (HOT) | Tight buffer (14.9) | Both teams rested (2+ days),2025-04
2025-04-06,Washington Wizards @ Boston Celtics,209.5,NO,55,214,True,SKIPPED,Above-avg offense (113.7) | Above average pace (98.3) | Both teams hot (HOT/HOT) | Tight buffer (14.8) | Both teams rested (3+ days),2025-04
2025-04-07,Philadelphia 76ers @ Miami Heat,205.0,NO,41,222,True,SKIPPED,Above-avg offense (112.7) | Average pace (96.8) | Both teams neutral form | Moderate buffer (15.2) | Both teams rested (2+ days),2025-04
2025-04-07,Sacramento Kings @ Detroit Pistons,216.0,NO,53,244,True,SKIPPED,Strong offense (115.8) | Above average pace (99.0) | Both teams neutral form | Moderate buffer (15.2) | Sacramento Kings on back-to-back,2025-04
2025-04-08,San Antonio Spurs @ Los Angeles Clippers,212.0,NO,53,239,True,SKIPPED,Strong offense (114.8) | Above average pace (98.4) | Both teams neutral form | Tight buffer (14.8) | Both teams rested (2+ days),2025-04
2025-04-08,Washington Wizards @ Indiana Pacers,210.5,NO,47,202,False,SKIPPED,Weak offense (111.7) | Fast pace (100.4) | Washington Wizards hot (HOT) | Tight buffer (14.9) | Both teams rested (2+ days),2025-04
2025-04-08,Chicago Bulls @ Cleveland Cavaliers,224.5,YES,82,248,True,WIN,Elite offense (117.9) | Fast pace (101.3) | Cleveland Cavaliers hot (HOT) | Moderate buffer (15.2) | Both teams rested (2+ days),2025-04
2025-04-08,Golden State Warriors @ Phoenix Suns,212.5,NO,46,228,True,SKIPPED,Strong offense (115.6) | Average pace (97.9) | Both teams neutral form | Tight buffer (14.9) | Both teams rested (2+ days),2025-04
2025-04-08,Los Angeles Lakers @ Oklahoma City Thunder,219.0,NO,67,256,True,SKIPPED,Elite offense (118.1) | Above average pace (98.8) | Los Angeles Lakers hot (HOT) | Tight buffer (14.9) | Both teams rested (2+ days),2025-04
2025-04-08,Minnesota Timberwolves @ Milwaukee Bucks,215.0,NO,67,213,False,SKIPPED,Elite offense (116.2) | Above average pace (98.3) | Milwaukee Bucks hot (HOT) | Tight buffer (14.8) | Both teams rested (3+ days),2025-04
2025-04-08,Boston Celtics @ New York Knicks,217.0,NO,73,236,True,SKIPPED,Elite offense (119.5) | Average pace (96.2) | Both teams hot (HOT/WARM) | Moderate buffer (15.1) | Both teams rested (2+ days),2025-04
2025-04-08,New Orleans Pelicans @ Brooklyn Nets,200.0,NO,30,233,True,SKIPPED,Weak offense (109.5) | Average pace (97.8) | Brooklyn Nets hot (WARM) | Tight buffer (14.9) | Both teams rested (2+ days),2025-04
2025-04-08,Atlanta Hawks @ Orlando Magic,208.5,NO,48,231,True,SKIPPED,Above-avg offense (112.0) | Above average pace (99.3) | Both teams neutral form | Moderate buffer (15.1) | Both teams rested (2+ days),2025-04
2025-04-08,Memphis Grizzlies @ Charlotte Hornets,212.0,NO,57,224,True,SKIPPED,Above-avg offense (112.5) | Fast pace (100.4) | Charlotte Hornets hot (HOT) | Tight buffer (14.8) | Both teams rested (3+ days),2025-04
2025-04-09,Philadelphia 76ers @ Washington Wizards,202.5,NO,37,225,True,SKIPPED,Weak offense (109.3) | Above average pace (99.2) | Washington Wizards hot (HOT) | Moderate buffer (15.1) | Washington Wizards on back-to-back,2025-04
2025-04-09,Boston Celtics @ Orlando Magic,206.5,NO,37,172,False,SKIPPED,Strong offense (115.0) | Slow pace (95.9) - risky | Boston Celtics hot (HOT) | Moderate buffer (15.2) | Both teams on back-to-back (fatigued),2025-04
2025-04-09,Denver Nuggets @ Sacramento Kings,221.5,NO,60,240,True,SKIPPED,Elite offense (118.3) | Above average pace (99.0) | Denver Nuggets cold (scoring slump) | Moderate buffer (15.0) | Both teams rested (3+ days),2025-04
2025-04-09,Oklahoma City Thunder @ Phoenix Suns,219.0,NO,50,237,True,SKIPPED,Elite offense (118.2) | Above average pace (98.5) | Oklahoma City Thunder cold (scoring slump) | Moderate buffer (15.1) | Both teams on back-to-back (fatigued),2025-04
2025-04-09,San Antonio Spurs @ Golden State Warriors,212.5,NO,48,225,True,SKIPPED,Strong offense (114.7) | Above average pace (99.0) | Both teams neutral form | Moderate buffer (15.2) | Both teams on back-to-back (fatigued),2025-04
2025-04-09,Miami Heat @ Chicago Bulls,213.5,NO,30,230,True,SKIPPED,Above-avg offense (113.8) | Above average pace (99.5) | Chicago Bulls cold (scoring slump) | Tight buffer (14.9) | Chicago Bulls on back-to-back,2025-04
2025-04-09,Charlotte Hornets @ Toronto Raptors,201.0,NO,45,222,True,SKIPPED,Weak offense (108.9) | Above average pace (98.7) | Both teams hot (HOT/HOT) | Moderate buffer (15.0) | Charlotte Hornets on back-to-back,2025-04
2025-04-09,Los Angeles Lakers @ Dallas Mavericks,212.5,NO,65,209,False,SKIPPED,Strong offense (115.3) | Above average pace (98.4) | Both teams hot (HOT/HOT) | Moderate buffer (15.1) | Los Angeles Lakers on back-to-back,2025-04
2025-04-09,Houston Rockets @ Los Angeles Clippers,212.0,NO,57,251,True,SKIPPED,Strong offense (115.2) | Above average pace (98.0) | Houston Rockets hot (WARM) | Moderate buffer (15.2) | Los Angeles Clippers on back-to-back,2025-04
2025-04-09,Portland Trail Blazers @ Utah Jazz,208.0,NO,37,259,True,SKIPPED,Weak offense (111.5) | Above average pace (99.4) | Utah Jazz hot (HOT) | Tight buffer (14.8) | Both teams rested (3+ days),2025-04
2025-04-10,New York Knicks @ Detroit Pistons,216.5,NO,67,221,True,SKIPPED,Elite offense (116.8) | Above average pace (98.2) | New York Knicks hot (WARM) | Tight buffer (14.8) | Both teams rested (2+ days),2025-04
2025-04-10,Cleveland Cavaliers @ Indiana Pacers,224.5,NO,67,226,True,SKIPPED,Elite offense (119.1) | Above average pace (99.8) | Cleveland Cavaliers hot (HOT) | Tight buffer (14.8) | Both teams rested (2+ days),2025-04
2025-04-10,New Orleans Pelicans @ Milwaukee Bucks,210.5,NO,47,247,True,SKIPPED,Above-avg offense (113.2) | Above average pace (99.2) | Milwaukee Bucks hot (HOT) | Tight buffer (14.8) | Both teams rested (2+ days),2025-04
2025-04-10,Minnesota Timberwolves @ Memphis Grizzlies,221.0,NO,78,266,True,SKIPPED,Elite offense (117.2) | Fast pace (100.3) | Both teams neutral form | Moderate buffer (15.0) | Both teams rested (2+ days),2025-04
2025-04-10,Atlanta Hawks @ Brooklyn Nets,208.5,NO,37,242,True,SKIPPED,Weak offense (111.5) | Above average pace (99.5) | Brooklyn Nets hot (WARM) | Tight buffer (14.8) | Both teams rested (2+ days),2025-04
2025-04-11,Orlando Magic @ Indiana Pacers,208.0,NO,38,244,True,SKIPPED,Above-avg offense (113.0) | Above average pace (98.0) | Both teams neutral form | Tight buffer (14.8) | Indiana Pacers on back-to-back,2025-04
2025-04-11,Oklahoma City Thunder @ Utah Jazz,217.5,NO,67,256,True,SKIPPED,Strong offense (115.8) | Fast pace (100.0) | Utah Jazz hot (HOT) | Tight buffer (14.9) | Both teams rested (2+ days),2025-04
2025-04-11,Brooklyn Nets @ Minnesota Timberwolves,204.5,NO,30,208,True,SKIPPED,Above-avg offense (112.5) | Average pace (96.8) | Brooklyn Nets hot (WARM) | Tight buffer (14.9) | Both teams on back-to-back (fatigued),2025-04
2025-04-11,Memphis Grizzlies @ Denver Nuggets,227.5,NO,65,226,False,SKIPPED,Elite offense (118.8) | Fast pace (101.5) | Denver Nuggets cold (scoring slump) | Moderate buffer (15.0) | Memphis Grizzlies on back-to-back,2025-04
2025-04-11,Golden State Warriors @ Portland Trail Blazers,209.5,NO,48,189,False,SKIPPED,Above-avg offense (113.3) | Above average pace (98.8) | Both teams neutral form | Moderate buffer (15.2) | Both teams rested (2+ days),2025-04
2025-04-11,Los Angeles Clippers @ Sacramento Kings,213.5,NO,51,201,False,SKIPPED,Strong offense (115.9) | Average pace (97.8) | Both teams neutral form | Moderate buffer (15.1) | Both teams rested (2+ days),2025-04
2025-04-11,Houston Rockets @ Los Angeles Lakers,212.5,NO,70,249,True,SKIPPED,Strong offense (115.6) | Above average pace (98.1) | Both teams hot (WARM/HOT) | Moderate buffer (15.2) | Both teams rested (2+ days),2025-04
2025-04-11,Toronto Raptors @ Dallas Mavericks,210.0,NO,60,226,True,SKIPPED,Above-avg offense (112.7) | Above average pace (99.5) | Both teams hot (HOT/HOT) | Moderate buffer (15.1) | Both teams rested (2+ days),2025-04
2025-04-11,Miami Heat @ New Orleans Pelicans,205.5,NO,13,257,True,SKIPPED,Weak offense (112.0) | Average pace (97.7) | New Orleans Pelicans cold (scoring slump) | Tight buffer (14.9) | New Orleans Pelicans on back-to-back,2025-04
2025-04-11,Washington Wizards @ Chicago Bulls,211.0,NO,47,208,False,SKIPPED,Weak offense (110.4) | Fast pace (101.8) | Washington Wizards hot (HOT) | Tight buffer (14.8) | Both teams rested (2+ days),2025-04
2025-04-11,Cleveland Cavaliers @ New York Knicks,222.5,NO,70,210,False,SKIPPED,Elite offense (120.1) | Above average pace (98.2) | Both teams hot (HOT/WARM) | Moderate buffer (15.2) | Both teams on back-to-back (fatigued),2025-04
2025-04-11,Charlotte Hornets @ Boston Celtics,206.5,NO,48,224,True,SKIPPED,Above-avg offense (113.9) | Average pace (96.7) | Both teams hot (HOT/HOT) | Tight buffer (14.9) | Both teams rested (2+ days),2025-04
2025-04-11,Atlanta Hawks @ Philadelphia 76ers,213.0,NO,48,234,True,SKIPPED,Above-avg offense (113.2) | Fast pace (100.0) | Both teams neutral form | Tight buffer (14.8) | Atlanta Hawks on back-to-back,2025-04
2025-04-11,Milwaukee Bucks @ Detroit Pistons,216.0,NO,52,244,True,SKIPPED,Strong offense (115.5) | Above average pace (99.5) | Milwaukee Bucks hot (HOT) | Moderate buffer (15.0) | Both teams on back-to-back (fatigued),2025-04
2025-04-11,San Antonio Spurs @ Phoenix Suns,212.5,NO,58,215,True,SKIPPED,Strong offense (115.3) | Above average pace (98.2) | Both teams neutral form | Moderate buffer (15.0) | Both teams rested (2+ days),2025-04
2025-04-13,New York Knicks @ Brooklyn Nets,206.0,NO,48,218,True,SKIPPED,Above-avg offense (113.5) | Average pace (96.6) | Both teams hot (WARM/WARM) | Tight buffer (14.9) | Both teams rested (2+ days),2025-04
2025-04-13,Charlotte Hornets @ Boston Celtics,206.5,NO,48,179,False,SKIPPED,Above-avg offense (113.9) | Average pace (96.7) | Both teams hot (HOT/HOT) | Tight buffer (14.9) | Both teams rested (2+ days),2025-04
2025-04-13,Toronto Raptors @ San Antonio Spurs,210.0,NO,47,243,True,SKIPPED,Above-avg offense (112.5) | Above average pace (99.5) | Toronto Raptors hot (HOT) | Tight buffer (14.8) | Both teams rested (2+ days),2025-04
2025-04-13,Dallas Mavericks @ Memphis Grizzlies,221.0,NO,77,229,True,SKIPPED,Elite offense (116.2) | Fast pace (101.2) | Dallas Mavericks hot (HOT) | Tight buffer (14.9) | Both teams rested (2+ days),2025-04
2025-04-13,Los Angeles Lakers @ Portland Trail Blazers,209.5,NO,47,190,False,SKIPPED,Above-avg offense (113.8) | Above average pace (98.2) | Los Angeles Lakers hot (HOT) | Tight buffer (14.8) | Both teams rested (2+ days),2025-04
2025-04-13,Oklahoma City Thunder @ New Orleans Pelicans,215.5,NO,45,215,False,SKIPPED,Strong offense (115.3) | Above average pace (99.5) | Oklahoma City Thunder cold (scoring slump) | Tight buffer (14.8) | Both teams rested (2+ days),2025-04
2025-04-13,Utah Jazz @ Minnesota Timberwolves,211.0,NO,52,221,True,SKIPPED,Above-avg offense (113.9) | Above average pace (98.7) | Utah Jazz hot (HOT) | Moderate buffer (15.2) | Both teams rested (2+ days),2025-04
2025-04-13,Denver Nuggets @ Houston Rockets,220.0,NO,72,237,True,SKIPPED,Elite offense (117.6) | Above average pace (99.2) | Houston Rockets hot (WARM) | Moderate buffer (15.1) | Both teams rested (2+ days),2025-04
2025-04-13,Los Angeles Clippers @ Golden State Warriors,211.5,NO,58,243,True,SKIPPED,Strong offense (115.0) | Above average pace (98.1) | Both teams neutral form | Moderate buffer (15.2) | Both teams rested (2+ days),2025-04
2025-04-13,Chicago Bulls @ Philadelphia 76ers,212.5,NO,45,224,True,SKIPPED,Above-avg offense (113.0) | Fast pace (100.1) | Chicago Bulls cold (scoring slump) | Tight buffer (14.9) | Both teams rested (2+ days),2025-04
2025-04-13,Detroit Pistons @ Milwaukee Bucks,216.0,NO,62,273,True,SKIPPED,Strong offense (115.5) | Above average pace (99.5) | Milwaukee Bucks hot (HOT) | Moderate buffer (15.0) | Both teams rested (2+ days),2025-04
2025-04-13,Washington Wizards @ Miami Heat,203.5,NO,42,237,True,SKIPPED,Weak offense (110.2) | Above average pace (98.6) | Washington Wizards hot (HOT) | Moderate buffer (15.1) | Both teams rested (2+ days),2025-04
2025-04-13,Indiana Pacers @ Cleveland Cavaliers,224.5,NO,67,244,True,SKIPPED,Elite offense (119.1) | Above average pace (99.8) | Cleveland Cavaliers hot (HOT) | Tight buffer (14.8) | Both teams rested (2+ days),2025-04
2025-04-13,Orlando Magic @ Atlanta Hawks,208.5,NO,48,222,True,SKIPPED,Above-avg offense (112.0) | Above average pace (99.3) | Both teams neutral form | Moderate buffer (15.1) | Both teams rested (2+ days),2025-04
2025-04-13,Phoenix Suns @ Sacramento Kings,214.5,NO,56,207,False,SKIPPED,Elite offense (116.5) | Average pace (97.7) | Both teams neutral form | Tight buffer (14.8) | Both teams rested (2+ days),2025-04
2025-04-15,Atlanta Hawks @ Orlando Magic,208.5,NO,48,215,True,SKIPPED,Above-avg offense (112.0) | Above average pace (99.3) | Both teams neutral form | Moderate buffer (15.1) | Both teams rested (2+ days),2025-04
2025-04-15,Memphis Grizzlies @ Golden State Warriors,220.5,NO,78,237,True,SKIPPED,Elite offense (116.3) | Fast pace (101.0) | Both teams neutral form | Moderate buffer (15.0) | Both teams rested (2+ days),2025-04
2025-04-16,Dallas Mavericks @ Sacramento Kings,215.0,NO,57,226,True,SKIPPED,Strong offense (115.8) | Above average pace (98.7) | Dallas Mavericks hot (HOT) | Tight buffer (14.9) | Both teams rested (3+ days),2025-04
2025-04-16,Miami Heat @ Chicago Bulls,213.5,NO,35,199,False,SKIPPED,Above-avg offense (113.8) | Above average pace (99.5) | Chicago Bulls cold (scoring slump) | Tight buffer (14.9) | Both teams rested (3+ days),2025-04
